productId,productName,brand,category,imageUrl,verified
"364703ac-72ad-421f-a948-7e547fa8c952","JBL Tune 770NC","JBL","Headphones","https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=800&q=80&item=JBL-01039-5mjp",true
"2840e2ed-fead-45bc-ab4c-fb9741a53257","ASUS ROG Zephyrus G16","ASUS","Laptops","https://images.unsplash.com/photo-1517336714731-489689fd1ca8?auto=format&fit=crop&w=800&q=80&item=ASU-01024-pg3x",true
"f5fb6a32-990f-4326-af02-95fdcbc6fdc8","HP Spectre x360","HP","Laptops","https://images.unsplash.com/photo-1517336714731-489689fd1ca8?auto=format&fit=crop&w=800&q=80&item=HP-01023-t1a6",true
"bb732575-aa4b-4fdd-a497-a317bf640154","ASUS Zenbook 14","ASUS","Laptops","https://images.unsplash.com/photo-1517336714731-489689fd1ca8?auto=format&fit=crop&w=800&q=80&item=ASU-01025-ldx0",true
"70b59ccf-48ed-4bf5-beac-13312596973a","Microsoft Surface Laptop 7","Microsoft","Laptops","https://images.unsplash.com/photo-1517336714731-489689fd1ca8?auto=format&fit=crop&w=800&q=80&item=MIC-01027-t630",true
"c0789d9d-5eda-4077-88c2-e080d091cd33","Samsung Galaxy Book4 Ultra","Samsung","Laptops","https://images.unsplash.com/photo-1517336714731-489689fd1ca8?auto=format&fit=crop&w=800&q=80&item=SAM-01028-6s2n",true
"e06f96dc-6009-4345-8ffc-c6a54693015c","Lenovo IdeaPad Slim 5","Lenovo","Laptops","https://images.unsplash.com/photo-1517336714731-489689fd1ca8?auto=format&fit=crop&w=800&q=80&item=LEN-01029-l254",true
"ba1f4e53-74d4-47cf-b0de-4d54ed8cf094","HP Pavilion 15","Generic","Laptops","https://images.unsplash.com/photo-1517336714731-489689fd1ca8?auto=format&fit=crop&w=800&q=80&item=GEN-01030-7514",true
"e8ef7740-1c73-4c89-87b6-b2ae6a3e0d4c","JBL Quantum 910X","JBL","Headphones","https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=800&q=80&item=JBL-01040-r0ae",true
"1d871027-d3ac-460d-96ff-a97d1e627f1d","Apple Watch Ultra 3","Apple","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=APP-01048-ugtg",true
"58c521d9-f503-41dd-8542-b232bf6b2b58","Apple Watch Series 11","Apple","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=APP-01049-5te3",true
"a3d11064-c8f1-4f06-bfcc-8d6413f35212","Google Pixel Watch 4","Google","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=GOO-01052-j0dx",true
"ed40be24-fb57-49b7-9300-b05840854bbc","Idli Steamer","Generic","Cookware","https://images.unsplash.com/photo-1584992236310-6edddc08acff?auto=format&fit=crop&w=800&q=80&item=GEN-01141-q97e",true
"2344d58f-a950-4beb-ad0f-a3f8a152a193","Bose QuietComfort Ultra","Bose","Headphones","https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=800&q=80&item=BOS-01035-chxb",true
"27280a2b-f38a-454c-81ad-0c5fb4068d37","Velvet Sofa","Generic","Sofas & Beds","https://images.unsplash.com/photo-1555041469-a586c61ea9bc?auto=format&fit=crop&w=800&q=80&item=GEN-01146-7y6b",true
"1be71233-27e1-4209-8333-b7138b5bcc9b","Leather Sofa","Generic","Sofas & Beds","https://images.unsplash.com/photo-1555041469-a586c61ea9bc?auto=format&fit=crop&w=800&q=80&item=GEN-01147-w1ul",true
"36839d04-9a67-4180-a06f-07a436f25e5a","Apple AirPods Max","Apple","Headphones","https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=800&q=80&item=APP-01037-8h2a",true
"4b6eed79-a87c-425d-91e3-058988b41dd1","Bose QuietComfort 45","Bose","Headphones","https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=800&q=80&item=BOS-01036-wesg",true
"da95b43a-4c16-4d42-a0d1-ffef8c447b46","Sennheiser Momentum 4","HP","Headphones","https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=800&q=80&item=HP-01038-bl09",true
"fc17c83f-b161-4833-855b-5dea5f638974","Audio-Technica ATH-M50x","Audio-Technica","Headphones","https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=800&q=80&item=AUD-01041-cb3e",true
"7fc030a8-97e6-4e61-863c-cbc88f0d6e00","Beats Studio Pro","Beats","Headphones","https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=800&q=80&item=BEA-01042-x2ms",true
"c72d4f41-2c4c-4bd5-afc4-d999ac7a00c3","Wooden King Bed","Generic","Sofas & Beds","https://images.unsplash.com/photo-1555041469-a586c61ea9bc?auto=format&fit=crop&w=800&q=80&item=GEN-01158-s75o",true
"6a013c00-9250-4696-ad3a-23e6a00c0686","Storage Bed","Generic","Sofas & Beds","https://images.unsplash.com/photo-1555041469-a586c61ea9bc?auto=format&fit=crop&w=800&q=80&item=GEN-01159-ha9i",true
"36a6245c-17f2-4893-9869-aa28d5672987","Skullcandy Crusher ANC 2","Generic","Headphones","https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=800&q=80&item=GEN-01043-w6q3",true
"098e57ca-32e3-4e40-975d-c9a756cf7d7f","Marshall Major V","Marshall","Headphones","https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=800&q=80&item=MAR-01044-5jnx",true
"0848885a-4dd3-4d6b-bda5-11fb269f2a53","Bose Headphones 700","Bose","Headphones","https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=800&q=80&item=BOS-01047-rlb6",true
"15514a09-8939-4fe5-a1dd-fc1dca741090","Samsung Galaxy Watch 8","Samsung","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=SAM-01050-ihcu",true
"d18c720c-10a7-4659-833f-f75b52fa3495","Samsung Galaxy Watch 8 Classic","Samsung","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=SAM-01051-kk2t",true
"64bef4b0-2d21-4484-92cf-1cac13601714","Garmin Forerunner 965","Garmin","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=GAR-01053-721f",true
"6502a78e-aed5-4493-ae6d-17552e5414d1","Garmin Venu 3","Garmin","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=GAR-01054-6uaf",true
"927bd1b6-31bb-4e6a-8bab-fdf901fdfc47","Fitbit Sense 3","Generic","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=GEN-01056-g5qk",true
"576f776c-4af9-4536-b63f-b90a617d8b8f","Garmin Fenix 8","Garmin","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=GAR-01055-ucqe",true
"e450be66-b225-4e58-bfd8-5491d2694f08","Fitbit Charge 7","Generic","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=GEN-01057-uxdb",true
"f6586396-d065-4c1b-a82b-4c24eda192ef","Amazfit GTR 5","Amazfit","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=AMA-01058-vv40",true
"90d1a0bd-85aa-40fb-8542-579e500a65e8","Amazfit Bip 6","Amazfit","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=AMA-01059-wt70",true
"148fed2a-c328-47cf-833d-dc6da0def3ee","Slim Fit T-Shirt","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01071-03b6",true
"af5b6bef-2e65-4a21-8e21-6a8c214053c5","New Balance Fresh Foam","Generic","Running Shoes","https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=800&q=80&item=GEN-01099-iduw",true
"9b720cf0-88da-47ab-b926-9edabbc10713","OnePlus Watch 3","OnePlus","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=ONE-01060-q4cd",true
"8972170b-9ceb-4d5e-8524-fd37b66d03c8","boAt Storm Call 4","Generic","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=GEN-01062-j0aj",true
"810d4762-6ef4-435a-a863-1e48936e1377","Huawei Watch GT 5","Generic","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=GEN-01061-pv5s",true
"9eec2e8f-0709-4002-a527-8db0adc5b4bd","Noise ColorFit Pro 6","Generic","Smartwatches","https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=800&q=80&item=GEN-01063-faf0",true
"32aadb64-7816-4e6e-8a8b-800ab957934c","Classic White T-Shirt","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01064-004s",true
"981f90d0-7d7a-4fd6-895e-ef7a2c6b9382","Denim Shirt","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01079-bxxf",true
"cb9a7787-5fdd-4ecd-a57d-ca4593ca56f0","Brooks Ghost","Generic","Running Shoes","https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=800&q=80&item=GEN-01100-0eff",true
"99d3d3aa-5f49-4316-98b8-1e5565efd506","Oversized Black T-Shirt","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01065-jhlz",true
"86ec11de-3bf5-43c5-b538-05b73e6bb60d","Polo T-Shirt","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01066-75mw",true
"330ff03c-612b-48c5-9355-f1f868c2626c","Hoka Clifton","Generic","Running Shoes","https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=800&q=80&item=GEN-01101-ljax",true
"ef5cffa7-ca04-40e7-81f8-e30db3a3b38e","Puma Velocity Nitro","Puma","Running Shoes","https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=800&q=80&item=PUM-01102-vorj",true
"51c9828e-915d-4fa7-b079-9259074dd911","Saucony Ride","Generic","Running Shoes","https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=800&q=80&item=GEN-01103-liqk",true
"ca1773ed-09c7-4579-92d2-e028cae9bcd1","Under Armour HOVR","Generic","Running Shoes","https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=800&q=80&item=GEN-01104-wy7z",true
"ffd290df-2129-4dc7-b33a-34dc4e443395","Striped T-Shirt","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01069-bl5f",true
"feb09192-715c-4f99-a981-00194edbb8df","Graphic Print T-Shirt","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01067-y6lo",true
"d235300d-b438-474d-a43b-6a5a505fc3db","Plain Cotton T-Shirt","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01068-qolx",true
"4956e7f6-5d55-4903-8189-11b9f24e5205","Henley T-Shirt","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01070-2r9p",true
"c4e6a3c0-63fc-4d4c-a2ea-c933f695393b","Oversized Graphic T-Shirt","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01072-nq0y",true
"de15bb0e-4a6e-43eb-93f2-e05125b5832b","Full Sleeve T-Shirt","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01073-bmf0",true
"29a6611a-633d-491d-bead-8784fe17fae2","Premium Pique Polo","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01074-11bf",true
"4c517d2b-79f3-488f-af0a-eaa99b732dfd","Basic Round Neck T-Shirt","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01075-hrw4",true
"011b0bfe-19f6-42cb-89ea-6811ea314eb7","White Formal Shirt","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01077-jr5j",true
"c5349c1a-22aa-4d46-9aea-55d2ddd556a2","Oxford Cotton Shirt","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01076-d6a2",true
"9fed1213-ddeb-43b4-86ab-8f90253ba966","Black Casual Shirt","Generic","Men Apparel","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80&item=GEN-01078-nwka",true
"227bf19c-724c-4db0-ab72-bee63f2d4e2f","LED Table Lamp","Generic","Lighting & Lamps","https://images.unsplash.com/photo-1507473885765-e6ed057f782c?auto=format&fit=crop&w=800&q=80&item=GEN-01160-0sng",true
"214b7ffc-5522-4073-b619-af20f328e781","Modern Floor Lamp","Generic","Lighting & Lamps","https://images.unsplash.com/photo-1507473885765-e6ed057f782c?auto=format&fit=crop&w=800&q=80&item=GEN-01161-y1ai",true
"9b86070e-b38a-49a3-b087-5b468c91ec48","Floral Summer Maxi Dress","Generic","Women Collection","https://images.unsplash.com/photo-1572804013309-59a88b7e92f1?auto=format&fit=crop&w=800&q=80&item=GEN-01080-17sv",true
"7c3bedf4-2b19-48eb-b2df-e3bf05a1381d","Cocktail Evening Dress","Generic","Women Collection","https://images.unsplash.com/photo-1572804013309-59a88b7e92f1?auto=format&fit=crop&w=800&q=80&item=GEN-01081-sn8m",true
"141d7def-40c6-4001-b2c1-4b6556a7ea58","Silk Blouse Top","Generic","Women Collection","https://images.unsplash.com/photo-1572804013309-59a88b7e92f1?auto=format&fit=crop&w=800&q=80&item=GEN-01082-vu28",true
"fa27da4d-cd91-4ca8-8950-4dd7902888b9","Designer Banarasi Saree","Generic","Women Collection","https://images.unsplash.com/photo-1572804013309-59a88b7e92f1?auto=format&fit=crop&w=800&q=80&item=GEN-01083-rv1s",true
"9428fb1f-fb93-469d-b9e3-a3b1f6f118bc","Embroidered Cotton Kurta","Generic","Women Collection","https://images.unsplash.com/photo-1572804013309-59a88b7e92f1?auto=format&fit=crop&w=800&q=80&item=GEN-01084-5ttt",true
"f8458bc5-c523-400b-91be-cf4cc00e6f77","Reebok Floatride","Generic","Running Shoes","https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=800&q=80&item=GEN-01105-h6oc",true
"fb1575d5-f0c4-4cf1-9f05-be55d64ff90a","Skechers Go Run","Generic","Running Shoes","https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=800&q=80&item=GEN-01107-un2r",true
"fff79a61-59d0-4ba2-a04f-3c9a9685bae9","Anarkali Suit Set","Generic","Women Collection","https://images.unsplash.com/photo-1572804013309-59a88b7e92f1?auto=format&fit=crop&w=800&q=80&item=GEN-01085-n2mp",true
"71aab390-4251-4a02-b76d-6985857785d7","Mizuno Wave Rider","Generic","Running Shoes","https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=800&q=80&item=GEN-01106-cic2",true
"9f64a6a8-09bd-42c5-b8b4-a4b1019017e5","Nike Air Force 1","Nike","Running Shoes","https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=800&q=80&item=NIK-01108-jsk6",true
"3b3900de-806f-4ad2-b02a-e7395825251d","High-Waisted Denim Jeans","Generic","Women Collection","https://images.unsplash.com/photo-1572804013309-59a88b7e92f1?auto=format&fit=crop&w=800&q=80&item=GEN-01086-7ps3",true
"91049da0-c70b-4e7f-bedb-4c0982232e7b","Table Runner Set","Generic","Home Decor","https://images.unsplash.com/photo-1578500494198-246f612d3b3d?auto=format&fit=crop&w=800&q=80&item=GEN-01125-gmm5",true
"add16d30-28b6-49e9-8d9d-c95518c64e03","Decorative Bookend Set","Generic","Home Decor","https://images.unsplash.com/photo-1578500494198-246f612d3b3d?auto=format&fit=crop&w=800&q=80&item=GEN-01126-2llf",true
"66ee0df8-901d-4387-b031-23ba04b5e812","Pleated A-Line Skirt","Generic","Women Collection","https://images.unsplash.com/photo-1572804013309-59a88b7e92f1?auto=format&fit=crop&w=800&q=80&item=GEN-01087-yv80",true
"46499fa6-54bc-4e78-8da0-e7155d2c43c9","Indoor Plant Stand","Generic","Home Decor","https://images.unsplash.com/photo-1578500494198-246f612d3b3d?auto=format&fit=crop&w=800&q=80&item=GEN-01127-07dp",true
"9f5cab74-99ca-44ce-a2ac-ea8ed11aabad","Non-Stick Frying Pan 24cm","Generic","Cookware","https://images.unsplash.com/photo-1584992236310-6edddc08acff?auto=format&fit=crop&w=800&q=80&item=GEN-01128-q7co",true
"a0fa0734-9896-4e43-a97b-ac55f2d824f2","Recliner Sofa","Generic","Sofas & Beds","https://images.unsplash.com/photo-1555041469-a586c61ea9bc?auto=format&fit=crop&w=800&q=80&item=GEN-01148-lz8l",true
"7bed5813-e038-4154-9e32-396cd1075fab","Sleeper Sofa","Generic","Sofas & Beds","https://images.unsplash.com/photo-1555041469-a586c61ea9bc?auto=format&fit=crop&w=800&q=80&item=GEN-01152-kzud",true
"9e0b5d25-b2ee-4e63-9b83-83e338271873","Minimalist Sofa","Generic","Sofas & Beds","https://images.unsplash.com/photo-1555041469-a586c61ea9bc?auto=format&fit=crop&w=800&q=80&item=GEN-01153-70f4",true
"c3b87f25-91d5-4266-becb-c85827b88608","Ankle-Length Leggings","Generic","Women Collection","https://images.unsplash.com/photo-1572804013309-59a88b7e92f1?auto=format&fit=crop&w=800&q=80&item=GEN-01088-uzqo",true
"3355b1f8-06d4-4bcd-b517-f05b790f6a40","Trench Coat","Generic","Women Collection","https://images.unsplash.com/photo-1572804013309-59a88b7e92f1?auto=format&fit=crop&w=800&q=80&item=GEN-01089-mal7",true
"6f6af1c6-9dc1-4f6d-972c-39e5ba4151bd","Fitted Denim Jacket","Generic","Women Collection","https://images.unsplash.com/photo-1572804013309-59a88b7e92f1?auto=format&fit=crop&w=800&q=80&item=GEN-01090-tpot",true
"11e062d2-94c0-4535-a46d-8f969a619556","Oversized Blazer","Generic","Women Collection","https://images.unsplash.com/photo-1572804013309-59a88b7e92f1?auto=format&fit=crop&w=800&q=80&item=GEN-01091-w0e7",true
"7730c653-850e-47c5-b7db-d585d5f9ee97","Nike Air Zoom Pegasus","ASUS","Running Shoes","https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=800&q=80&item=ASU-01096-f6lh",true
"e28a1bdb-4855-4f38-b05c-fde3c2ca6b9a","Crystal Earrings","Generic","Women Collection","https://images.unsplash.com/photo-1572804013309-59a88b7e92f1?auto=format&fit=crop&w=800&q=80&item=GEN-01095-v84d",true
"2494b10a-334f-4f55-bf50-715ec41c53b9","Adidas Ultraboost","Adidas","Running Shoes","https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=800&q=80&item=ADI-01097-ibz4",true
"49e2106a-837c-4440-9206-d99b09a02ea9","Structured Leather Handbag","Generic","Women Collection","https://images.unsplash.com/photo-1572804013309-59a88b7e92f1?auto=format&fit=crop&w=800&q=80&item=GEN-01092-29nq",true
"54fd4ed8-f406-4c6a-8e74-ac0bad100f0f","Evening Clutch","Generic","Women Collection","https://images.unsplash.com/photo-1572804013309-59a88b7e92f1?auto=format&fit=crop&w=800&q=80&item=GEN-01093-u6fw",true
"d75fb39e-6299-41fa-bb8b-fea0e86891b2","ASICS Gel-Kayano","Generic","Running Shoes","https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=800&q=80&item=GEN-01098-ie0n",true
